"Jahr (Endbestand)","Konfession (gruppiert 2) (Sort)","Konfession (gruppiert 2) (lang)","Schweiz / Ausland Heimat historisch (Sort)","Schweiz / Ausland Heimat historisch","Statistische Zone (historisch) (Code)","Statistische Zone (historisch) (5-Stellig)","Statistische Zone (historisch) (Name)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Stadtkreis (historisch) (Num)","Stadtkreis (historisch) (Name)","Anzahl Personen"
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12103,"12103","Auzelg",121,"Saatlen",12,"Kreis 12",161
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12201,"12201","Tulpenstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",350
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12202,"12202","Bocklerstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",299
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12203,"12203","Auhof",122,"Schwamendingen-Mitte",12,"Kreis 12",483
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12204,"12204","Schürgistrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",442
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12205,"12205","Roswiesenstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",294
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12301,"12301","Kronwiesenstrasse",123,"Hirzenbach",12,"Kreis 12",354
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12302,"12302","Hirzenbachstrasse",123,"Hirzenbach",12,"Kreis 12",499
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12303,"12303","Mattenhof",123,"Hirzenbach",12,"Kreis 12",843
"2012",2,"römisch-katholisch",1,"SchweizerInnen",12304,"12304","Probsteistrasse",123,"Hirzenbach",12,"Kreis 12",442
"2012",2,"römisch-katholisch",2,"AusländerInnen",1101,"01101","Zähringerstrasse",11,"Rathaus",1,"Kreis 1",68
"2012",2,"römisch-katholisch",2,"AusländerInnen",1102,"01102","Zentralbibliothek",11,"Rathaus",1,"Kreis 1",69
"2012",2,"römisch-katholisch",2,"AusländerInnen",1103,"01103","Grossmünster",11,"Rathaus",1,"Kreis 1",66
"2012",2,"römisch-katholisch",2,"AusländerInnen",1104,"01104","Oberdorf",11,"Rathaus",1,"Kreis 1",34
"2012",2,"römisch-katholisch",2,"AusländerInnen",1201,"01201","Central",12,"Hochschulen",1,"Kreis 1",46
"2012",2,"römisch-katholisch",2,"AusländerInnen",1202,"01202","ETH / Universität",12,"Hochschulen",1,"Kreis 1",6
"2012",2,"römisch-katholisch",2,"AusländerInnen",1203,"01203","Bellevue",12,"Hochschulen",1,"Kreis 1",20
"2012",2,"römisch-katholisch",2,"AusländerInnen",1301,"01301","Schipfe",13,"Lindenhof",1,"Kreis 1",29
"2012",2,"römisch-katholisch",2,"AusländerInnen",1302,"01302","Münsterhof",13,"Lindenhof",1,"Kreis 1",32
"2012",2,"römisch-katholisch",2,"AusländerInnen",1303,"01303","Stadthaus",13,"Lindenhof",1,"Kreis 1",1
"2012",2,"römisch-katholisch",2,"AusländerInnen",1401,"01401","Bahnhofplatz",14,"City",1,"Kreis 1",2
"2012",2,"römisch-katholisch",2,"AusländerInnen",1402,"01402","Sihlporte",14,"City",1,"Kreis 1",17
"2012",2,"römisch-katholisch",2,"AusländerInnen",1403,"01403","Selnaustrasse",14,"City",1,"Kreis 1",44
"2012",2,"römisch-katholisch",2,"AusländerInnen",1404,"01404","Paradeplatz",14,"City",1,"Kreis 1",2
"2012",2,"römisch-katholisch",2,"AusländerInnen",2101,"02101","Bahnhof Wollishofen",21,"Wollishofen",2,"Kreis 2",63
"2012",2,"römisch-katholisch",2,"AusländerInnen",2102,"02102","Bellariastrasse",21,"Wollishofen",2,"Kreis 2",239
"2012",2,"römisch-katholisch",2,"AusländerInnen",2103,"02103","Jugendherberge",21,"Wollishofen",2,"Kreis 2",188
"2012",2,"römisch-katholisch",2,"AusländerInnen",2104,"02104","Morgental",21,"Wollishofen",2,"Kreis 2",102
"2012",2,"römisch-katholisch",2,"AusländerInnen",2105,"02105","Manegg",21,"Wollishofen",2,"Kreis 2",9
"2012",2,"römisch-katholisch",2,"AusländerInnen",2106,"02106","Waschanstalt",21,"Wollishofen",2,"Kreis 2",37
"2012",2,"römisch-katholisch",2,"AusländerInnen",2107,"02107","Auf der Egg",21,"Wollishofen",2,"Kreis 2",115
"2012",2,"römisch-katholisch",2,"AusländerInnen",2108,"02108","Neubühl",21,"Wollishofen",2,"Kreis 2",202
"2012",2,"römisch-katholisch",2,"AusländerInnen",2109,"02109","Entlisberg",21,"Wollishofen",2,"Kreis 2",247
"2012",2,"römisch-katholisch",2,"AusländerInnen",2110,"02110","Verenastrasse",21,"Wollishofen",2,"Kreis 2",52
"2012",2,"römisch-katholisch",2,"AusländerInnen",2111,"02111","Seeblickstrasse",21,"Wollishofen",2,"Kreis 2",67
"2012",2,"römisch-katholisch",2,"AusländerInnen",2301,"02301","Höckler",23,"Leimbach",2,"Kreis 2",107
"2012",2,"römisch-katholisch",2,"AusländerInnen",2302,"02302","Mahrbachweg",23,"Leimbach",2,"Kreis 2",99
"2012",2,"römisch-katholisch",2,"AusländerInnen",2303,"02303","Sihlweidstrasse",23,"Leimbach",2,"Kreis 2",177
"2012",2,"römisch-katholisch",2,"AusländerInnen",2401,"02401","Parkring",24,"Enge",2,"Kreis 2",100
"2012",2,"römisch-katholisch",2,"AusländerInnen",2402,"02402","Kongresshaus",24,"Enge",2,"Kreis 2",66
"2012",2,"römisch-katholisch",2,"AusländerInnen",2403,"02403","Belvoir-Park",24,"Enge",2,"Kreis 2",83
"2012",2,"römisch-katholisch",2,"AusländerInnen",2404,"02404","Museum Rietberg",24,"Enge",2,"Kreis 2",225
"2012",2,"römisch-katholisch",2,"AusländerInnen",2405,"02405","Rieterplatz",24,"Enge",2,"Kreis 2",262
"2012",2,"römisch-katholisch",2,"AusländerInnen",2406,"02406","Gartenstrasse",24,"Enge",2,"Kreis 2",38
"2012",2,"römisch-katholisch",2,"AusländerInnen",3101,"03101","Höfliweg",31,"Alt-Wiedikon",3,"Kreis 3",411
"2012",2,"römisch-katholisch",2,"AusländerInnen",3102,"03102","Goldbrunnenplatz",31,"Alt-Wiedikon",3,"Kreis 3",268
"2012",2,"römisch-katholisch",2,"AusländerInnen",3103,"03103","Gotthelfstrasse",31,"Alt-Wiedikon",3,"Kreis 3",193
"2012",2,"römisch-katholisch",2,"AusländerInnen",3104,"03104","Manesseplatz",31,"Alt-Wiedikon",3,"Kreis 3",421
"2012",2,"römisch-katholisch",2,"AusländerInnen",3105,"03105","Binz",31,"Alt-Wiedikon",3,"Kreis 3",178
"2012",2,"römisch-katholisch",2,"AusländerInnen",3106,"03106","Saalsporthalle",31,"Alt-Wiedikon",3,"Kreis 3",202
"2012",2,"römisch-katholisch",2,"AusländerInnen",3301,"03301","Heuried",33,"Friesenberg",3,"Kreis 3",97
"2012",2,"römisch-katholisch",2,"AusländerInnen",3302,"03302","Gehrenholz",33,"Friesenberg",3,"Kreis 3",169
"2012",2,"römisch-katholisch",2,"AusländerInnen",3303,"03303","Uetliberg",33,"Friesenberg",3,"Kreis 3",116
"2012",2,"römisch-katholisch",2,"AusländerInnen",3304,"03304","Strassenverkehrsamt",33,"Friesenberg",3,"Kreis 3",59
"2012",2,"römisch-katholisch",2,"AusländerInnen",3305,"03305","Albisgüetli",33,"Friesenberg",3,"Kreis 3",152
"2012",2,"römisch-katholisch",2,"AusländerInnen",3306,"03306","Triemli",33,"Friesenberg",3,"Kreis 3",241
"2012",2,"römisch-katholisch",2,"AusländerInnen",3401,"03401","Schaufelbergerstrasse",34,"Sihlfeld",3,"Kreis 3",382
"2012",2,"römisch-katholisch",2,"AusländerInnen",3402,"03402","FriedhofSihlfeld",34,"Sihlfeld",3,"Kreis 3",223
"2012",2,"römisch-katholisch",2,"AusländerInnen",3403,"03403","Brahmsstrasse",34,"Sihlfeld",3,"Kreis 3",286
"2012",2,"römisch-katholisch",2,"AusländerInnen",3404,"03404","Fritschistrasse",34,"Sihlfeld",3,"Kreis 3",295
"2012",2,"römisch-katholisch",2,"AusländerInnen",3405,"03405","Idaplatz",34,"Sihlfeld",3,"Kreis 3",500
"2012",2,"römisch-katholisch",2,"AusländerInnen",3406,"03406","Zwinglihaus",34,"Sihlfeld",3,"Kreis 3",432
"2012",2,"römisch-katholisch",2,"AusländerInnen",3407,"03407","BahnhofWiedikon",34,"Sihlfeld",3,"Kreis 3",175
"2012",2,"römisch-katholisch",2,"AusländerInnen",3408,"03408","Sihlhölzli",34,"Sihlfeld",3,"Kreis 3",154
"2012",2,"römisch-katholisch",2,"AusländerInnen",4101,"04101","Kalkbreite",41,"Werd",4,"Kreis 4",216
"2012",2,"römisch-katholisch",2,"AusländerInnen",4102,"04102","Werdplatz",41,"Werd",4,"Kreis 4",112
"2012",2,"römisch-katholisch",2,"AusländerInnen",4103,"04103","Schöntalstrasse",41,"Werd",4,"Kreis 4",186
"2012",2,"römisch-katholisch",2,"AusländerInnen",4201,"04201","Schöneggplatz",42,"Langstrasse",4,"Kreis 4",390
"2012",2,"römisch-katholisch",2,"AusländerInnen",4202,"04202","Bäckeranlage",42,"Langstrasse",4,"Kreis 4",207
"2012",2,"römisch-katholisch",2,"AusländerInnen",4203,"04203","Engelstrasse",42,"Langstrasse",4,"Kreis 4",402
"2012",2,"römisch-katholisch",2,"AusländerInnen",4204,"04204","Bezirksgebäude",42,"Langstrasse",4,"Kreis 4",38
"2012",2,"römisch-katholisch",2,"AusländerInnen",4205,"04205","Volkshaus",42,"Langstrasse",4,"Kreis 4",287
"2012",2,"römisch-katholisch",2,"AusländerInnen",4206,"04206","Sihlpost",42,"Langstrasse",4,"Kreis 4",286
"2012",2,"römisch-katholisch",2,"AusländerInnen",4401,"04401","Schlachthof",44,"Hard",4,"Kreis 4",581
"2012",2,"römisch-katholisch",2,"AusländerInnen",4402,"04402","Norastrasse",44,"Hard",4,"Kreis 4",589
"2012",2,"römisch-katholisch",2,"AusländerInnen",4403,"04403","Bullingerhof",44,"Hard",4,"Kreis 4",537
"2012",2,"römisch-katholisch",2,"AusländerInnen",4404,"04404","Lochergut",44,"Hard",4,"Kreis 4",292
"2012",2,"römisch-katholisch",2,"AusländerInnen",4405,"04405","Güterbahnhof",44,"Hard",4,"Kreis 4",381
"2012",2,"römisch-katholisch",2,"AusländerInnen",5101,"05101","Josefswiese",51,"Gewerbeschule",5,"Kreis 5",268
"2012",2,"römisch-katholisch",2,"AusländerInnen",5102,"05102","Quellenstrasse",51,"Gewerbeschule",5,"Kreis 5",501
"2012",2,"römisch-katholisch",2,"AusländerInnen",5103,"05103","Berufsschule",51,"Gewerbeschule",5,"Kreis 5",58
"2012",2,"römisch-katholisch",2,"AusländerInnen",5104,"05104","Museum für Gestaltung",51,"Gewerbeschule",5,"Kreis 5",17
"2012",2,"römisch-katholisch",2,"AusländerInnen",5105,"05105","Johannesgasse",51,"Gewerbeschule",5,"Kreis 5",186
"2012",2,"römisch-katholisch",2,"AusländerInnen",5106,"05106","Konradstrasse",51,"Gewerbeschule",5,"Kreis 5",107
"2012",2,"römisch-katholisch",2,"AusländerInnen",5201,"05201","Hardturm",52,"Escher Wyss",5,"Kreis 5",70
"2012",2,"römisch-katholisch",2,"AusländerInnen",5202,"05202","Technopark",52,"Escher Wyss",5,"Kreis 5",75
"2012",2,"römisch-katholisch",2,"AusländerInnen",5203,"05203","Neue Hard",52,"Escher Wyss",5,"Kreis 5",142
"2012",2,"römisch-katholisch",2,"AusländerInnen",5204,"05204","KV-Business School",52,"Escher Wyss",5,"Kreis 5",12
"2012",2,"römisch-katholisch",2,"AusländerInnen",6101,"06101","Nordheim",61,"Unterstrass",6,"Kreis 6",93
"2012",2,"römisch-katholisch",2,"AusländerInnen",6102,"06102","Kiefernweg",61,"Unterstrass",6,"Kreis 6",189
"2012",2,"römisch-katholisch",2,"AusländerInnen",6103,"06103","Freibad Allenmoos",61,"Unterstrass",6,"Kreis 6",103
"2012",2,"römisch-katholisch",2,"AusländerInnen",6104,"06104","Radio-Studio",61,"Unterstrass",6,"Kreis 6",108
"2012",2,"römisch-katholisch",2,"AusländerInnen",6105,"06105","Steinkluppe",61,"Unterstrass",6,"Kreis 6",218
"2012",2,"römisch-katholisch",2,"AusländerInnen",6106,"06106","Seminarstrasse",61,"Unterstrass",6,"Kreis 6",96
"2012",2,"römisch-katholisch",2,"AusländerInnen",6107,"06107","Guggachstrasse",61,"Unterstrass",6,"Kreis 6",184
"2012",2,"römisch-katholisch",2,"AusländerInnen",6108,"06108","Stüssistrasse",61,"Unterstrass",6,"Kreis 6",235
"2012",2,"römisch-katholisch",2,"AusländerInnen",6109,"06109","Irchel",61,"Unterstrass",6,"Kreis 6",100
"2012",2,"römisch-katholisch",2,"AusländerInnen",6110,"06110","Gemsenstrasse",61,"Unterstrass",6,"Kreis 6",134
"2012",2,"römisch-katholisch",2,"AusländerInnen",6111,"06111","Schindlerstrasse",61,"Unterstrass",6,"Kreis 6",209
"2012",2,"römisch-katholisch",2,"AusländerInnen",6112,"06112","Drahtschmidli",61,"Unterstrass",6,"Kreis 6",80
"2012",2,"römisch-katholisch",2,"AusländerInnen",6113,"06113","Beckenhof",61,"Unterstrass",6,"Kreis 6",179
"2012",2,"römisch-katholisch",2,"AusländerInnen",6301,"06301","UniIrchel",63,"Oberstrass",6,"Kreis 6",21
"2012",2,"römisch-katholisch",2,"AusländerInnen",6302,"06302","Letzistrasse",63,"Oberstrass",6,"Kreis 6",118
"2012",2,"römisch-katholisch",2,"AusländerInnen",6303,"06303","Ottikerstrasse",63,"Oberstrass",6,"Kreis 6",105
"2012",2,"römisch-katholisch",2,"AusländerInnen",6304,"06304","Culmannstrasse",63,"Oberstrass",6,"Kreis 6",244
"2012",2,"römisch-katholisch",2,"AusländerInnen",6305,"06305","Frauenklinik",63,"Oberstrass",6,"Kreis 6",159
"2012",2,"römisch-katholisch",2,"AusländerInnen",6306,"06306","Rigistrasse",63,"Oberstrass",6,"Kreis 6",168
"2012",2,"römisch-katholisch",2,"AusländerInnen",6307,"06307","Rigiblick",63,"Oberstrass",6,"Kreis 6",60
"2012",2,"römisch-katholisch",2,"AusländerInnen",7101,"07101","Heubeeriweg",71,"Fluntern",7,"Kreis 7",144
"2012",2,"römisch-katholisch",2,"AusländerInnen",7102,"07102","Sonnenbad",71,"Fluntern",7,"Kreis 7",62
"2012",2,"römisch-katholisch",2,"AusländerInnen",7103,"07103","Bethanien",71,"Fluntern",7,"Kreis 7",180
"2012",2,"römisch-katholisch",2,"AusländerInnen",7104,"07104","Universitätsspital",71,"Fluntern",7,"Kreis 7",103
"2012",2,"römisch-katholisch",2,"AusländerInnen",7105,"07105","Platte",71,"Fluntern",7,"Kreis 7",169
"2012",2,"römisch-katholisch",2,"AusländerInnen",7106,"07106","Zoo",71,"Fluntern",7,"Kreis 7",27
"2012",2,"römisch-katholisch",2,"AusländerInnen",7201,"07201","Dolder",72,"Hottingen",7,"Kreis 7",37
"2012",2,"römisch-katholisch",2,"AusländerInnen",7202,"07202","Sonnenberg",72,"Hottingen",7,"Kreis 7",84
"2012",2,"römisch-katholisch",2,"AusländerInnen",7203,"07203","Doldertal",72,"Hottingen",7,"Kreis 7",97
"2012",2,"römisch-katholisch",2,"AusländerInnen",7204,"07204","Kinderspital",72,"Hottingen",7,"Kreis 7",169
"2012",2,"römisch-katholisch",2,"AusländerInnen",7205,"07205","Merkurplatz",72,"Hottingen",7,"Kreis 7",184
"2012",2,"römisch-katholisch",2,"AusländerInnen",7206,"07206","Pflegerinnenschule",72,"Hottingen",7,"Kreis 7",121
"2012",2,"römisch-katholisch",2,"AusländerInnen",7207,"07207","Eidmattstrasse",72,"Hottingen",7,"Kreis 7",186
"2012",2,"römisch-katholisch",2,"AusländerInnen",7301,"07301","Degenried",73,"Hirslanden",7,"Kreis 7",97
"2012",2,"römisch-katholisch",2,"AusländerInnen",7302,"07302","Klusplatz",73,"Hirslanden",7,"Kreis 7",179
"2012",2,"römisch-katholisch",2,"AusländerInnen",7303,"07303","Hegibachplatz",73,"Hirslanden",7,"Kreis 7",269
"2012",2,"römisch-katholisch",2,"AusländerInnen",7401,"07401","Buchzelgstrasse",74,"Witikon",7,"Kreis 7",156
"2012",2,"römisch-katholisch",2,"AusländerInnen",7402,"07402","Carl Spitteler-Strasse",74,"Witikon",7,"Kreis 7",117
"2012",2,"römisch-katholisch",2,"AusländerInnen",7403,"07403","Eierbrecht",74,"Witikon",7,"Kreis 7",109
"2012",2,"römisch-katholisch",2,"AusländerInnen",7404,"07404","Loorenstrasse",74,"Witikon",7,"Kreis 7",46
"2012",2,"römisch-katholisch",2,"AusländerInnen",7405,"07405","Glockenacker",74,"Witikon",7,"Kreis 7",96
"2012",2,"römisch-katholisch",2,"AusländerInnen",7406,"07406","ImTrichtisal",74,"Witikon",7,"Kreis 7",74
"2012",2,"römisch-katholisch",2,"AusländerInnen",7407,"07407","Trichtenhausen",74,"Witikon",7,"Kreis 7",53
"2012",2,"römisch-katholisch",2,"AusländerInnen",8101,"08101","Seebad Utoquai",81,"Seefeld",8,"Kreis 8",127
"2012",2,"römisch-katholisch",2,"AusländerInnen",8102,"08102","Chinagarten",81,"Seefeld",8,"Kreis 8",192
"2012",2,"römisch-katholisch",2,"AusländerInnen",8103,"08103","Tiefenbrunnen",81,"Seefeld",8,"Kreis 8",177
"2012",2,"römisch-katholisch",2,"AusländerInnen",8201,"08201","Holbeinstrasse",82,"Mühlebach",8,"Kreis 8",220
"2012",2,"römisch-katholisch",2,"AusländerInnen",8202,"08202","Riesbachstrasse",82,"Mühlebach",8,"Kreis 8",107
"2012",2,"römisch-katholisch",2,"AusländerInnen",8203,"08203","Geranienstrasse",82,"Mühlebach",8,"Kreis 8",129
"2012",2,"römisch-katholisch",2,"AusländerInnen",8204,"08204","In der Mühle",82,"Mühlebach",8,"Kreis 8",64
"2012",2,"römisch-katholisch",2,"AusländerInnen",8301,"08301","Neumünster",83,"Weinegg",8,"Kreis 8",41
"2012",2,"römisch-katholisch",2,"AusländerInnen",8302,"08302","Botanischer Garten",83,"Weinegg",8,"Kreis 8",43
"2012",2,"römisch-katholisch",2,"AusländerInnen",8303,"08303","Burghölzli",83,"Weinegg",8,"Kreis 8",153
"2012",2,"römisch-katholisch",2,"AusländerInnen",8304,"08304","Rehalp",83,"Weinegg",8,"Kreis 8",189
"2012",2,"römisch-katholisch",2,"AusländerInnen",9101,"09101","Brünneliacker",91,"Albisrieden",9,"Kreis 9",85
"2012",2,"römisch-katholisch",2,"AusländerInnen",9102,"09102","In den Rütenen",91,"Albisrieden",9,"Kreis 9",214
"2012",2,"römisch-katholisch",2,"AusländerInnen",9103,"09103","Bockhornstrasse",91,"Albisrieden",9,"Kreis 9",103
"2012",2,"römisch-katholisch",2,"AusländerInnen",9104,"09104","Zollfreilager",91,"Albisrieden",9,"Kreis 9",210
"2012",2,"römisch-katholisch",2,"AusländerInnen",9105,"09105","In der Ey",91,"Albisrieden",9,"Kreis 9",356
"2012",2,"römisch-katholisch",2,"AusländerInnen",9106,"09106","Mühlezelgstrasse",91,"Albisrieden",9,"Kreis 9",167
"2012",2,"römisch-katholisch",2,"AusländerInnen",9107,"09107","Letzigraben",91,"Albisrieden",9,"Kreis 9",176
"2012",2,"römisch-katholisch",2,"AusländerInnen",9108,"09108","Sackzelg",91,"Albisrieden",9,"Kreis 9",83
"2012",2,"römisch-katholisch",2,"AusländerInnen",9109,"09109","Espenhof",91,"Albisrieden",9,"Kreis 9",530
"2012",2,"römisch-katholisch",2,"AusländerInnen",9201,"09201","Dunkelhölzli",92,"Altstetten",9,"Kreis 9",253
"2012",2,"römisch-katholisch",2,"AusländerInnen",9202,"09202","Loogartenstrasse",92,"Altstetten",9,"Kreis 9",361
"2012",2,"römisch-katholisch",2,"AusländerInnen",9203,"09203","Eichbühl",92,"Altstetten",9,"Kreis 9",252
"2012",2,"römisch-katholisch",2,"AusländerInnen",9204,"09204","Buchlern",92,"Altstetten",9,"Kreis 9",322
"2012",2,"römisch-katholisch",2,"AusländerInnen",9205,"09205","Dachslernstrasse",92,"Altstetten",9,"Kreis 9",344
"2012",2,"römisch-katholisch",2,"AusländerInnen",9206,"09206","Bachmattstrasse",92,"Altstetten",9,"Kreis 9",422
"2012",2,"römisch-katholisch",2,"AusländerInnen",9207,"09207","Werdhölzli",92,"Altstetten",9,"Kreis 9",253
"2012",2,"römisch-katholisch",2,"AusländerInnen",9208,"09208","Hardhof",92,"Altstetten",9,"Kreis 9",11
"2012",2,"römisch-katholisch",2,"AusländerInnen",9209,"09209","Altstetterplatz",92,"Altstetten",9,"Kreis 9",340
"2012",2,"römisch-katholisch",2,"AusländerInnen",9210,"09210","Calandastrasse",92,"Altstetten",9,"Kreis 9",314
"2012",2,"römisch-katholisch",2,"AusländerInnen",9211,"09211","Zwyssigstrasse",92,"Altstetten",9,"Kreis 9",211
"2012",2,"römisch-katholisch",2,"AusländerInnen",9212,"09212","Grimselstrasse",92,"Altstetten",9,"Kreis 9",343
"2012",2,"römisch-katholisch",2,"AusländerInnen",9213,"09213","Edelweissstrasse",92,"Altstetten",9,"Kreis 9",135
"2012",2,"römisch-katholisch",2,"AusländerInnen",9214,"09214","Letzigrund",92,"Altstetten",9,"Kreis 9",463
"2012",2,"römisch-katholisch",2,"AusländerInnen",9215,"09215","Juchhof",92,"Altstetten",9,"Kreis 9",108
"2012",2,"römisch-katholisch",2,"AusländerInnen",9216,"09216","Grünaustrasse",92,"Altstetten",9,"Kreis 9",421
"2012",2,"römisch-katholisch",2,"AusländerInnen",10101,"10101","Riedhof",101,"Höngg",10,"Kreis 10",221
"2012",2,"römisch-katholisch",2,"AusländerInnen",10102,"10102","Hönggerberg",101,"Höngg",10,"Kreis 10",162
"2012",2,"römisch-katholisch",2,"AusländerInnen",10103,"10103","Imbisbühlstrasse",101,"Höngg",10,"Kreis 10",281
"2012",2,"römisch-katholisch",2,"AusländerInnen",10104,"10104","Werdinsel",101,"Höngg",10,"Kreis 10",159
"2012",2,"römisch-katholisch",2,"AusländerInnen",10106,"10106","Bauherrenstrasse",101,"Höngg",10,"Kreis 10",104
"2012",2,"römisch-katholisch",2,"AusländerInnen",10107,"10107","Grossmannstrasse",101,"Höngg",10,"Kreis 10",167
"2012",2,"römisch-katholisch",2,"AusländerInnen",10108,"10108","Waidbad",101,"Höngg",10,"Kreis 10",85
"2012",2,"römisch-katholisch",2,"AusländerInnen",10109,"10109","Rütihof",101,"Höngg",10,"Kreis 10",249
"2012",2,"römisch-katholisch",2,"AusländerInnen",10110,"10110","Gsteigstrasse",101,"Höngg",10,"Kreis 10",118
"2012",2,"römisch-katholisch",2,"AusländerInnen",10201,"10201","Waidspital",102,"Wipkingen",10,"Kreis 10",114
"2012",2,"römisch-katholisch",2,"AusländerInnen",10202,"10202","Im Sydefädeli",102,"Wipkingen",10,"Kreis 10",353
"2012",2,"römisch-katholisch",2,"AusländerInnen",10203,"10203","Zschokkestrasse",102,"Wipkingen",10,"Kreis 10",141
"2012",2,"römisch-katholisch",2,"AusländerInnen",10204,"10204","Rosengartenstrasse",102,"Wipkingen",10,"Kreis 10",183
"2012",2,"römisch-katholisch",2,"AusländerInnen",10205,"10205","Röschibachstrasse",102,"Wipkingen",10,"Kreis 10",295
"2012",2,"römisch-katholisch",2,"AusländerInnen",10206,"10206","Schubertstrasse",102,"Wipkingen",10,"Kreis 10",310
"2012",2,"römisch-katholisch",2,"AusländerInnen",10207,"10207","Letten",102,"Wipkingen",10,"Kreis 10",190
"2012",2,"römisch-katholisch",2,"AusländerInnen",11101,"11101","Katzensee",111,"Affoltern",11,"Kreis 11",377
"2012",2,"römisch-katholisch",2,"AusländerInnen",11102,"11102","Furttalstrasse",111,"Affoltern",11,"Kreis 11",304
"2012",2,"römisch-katholisch",2,"AusländerInnen",11103,"11103","Zehntenhausplatz",111,"Affoltern",11,"Kreis 11",587
"2012",2,"römisch-katholisch",2,"AusländerInnen",11104,"11104","Schauenbergstrasse",111,"Affoltern",11,"Kreis 11",808
"2012",2,"römisch-katholisch",2,"AusländerInnen",11105,"11105","Schützenmatt",111,"Affoltern",11,"Kreis 11",223
"2012",2,"römisch-katholisch",2,"AusländerInnen",11106,"11106","Hürststrasse",111,"Affoltern",11,"Kreis 11",335
"2012",2,"römisch-katholisch",2,"AusländerInnen",11107,"11107","Reckenholz",111,"Affoltern",11,"Kreis 11",256
"2012",2,"römisch-katholisch",2,"AusländerInnen",11501,"11501","Affolternstrasse",115,"Oerlikon",11,"Kreis 11",552
"2012",2,"römisch-katholisch",2,"AusländerInnen",11502,"11502","Holunderhof",115,"Oerlikon",11,"Kreis 11",162
"2012",2,"römisch-katholisch",2,"AusländerInnen",11503,"11503","Albin Zollinger-Platz",115,"Oerlikon",11,"Kreis 11",310
"2012",2,"römisch-katholisch",2,"AusländerInnen",11504,"11504","Marktplatz Oerlikon",115,"Oerlikon",11,"Kreis 11",209
"2012",2,"römisch-katholisch",2,"AusländerInnen",11505,"11505","Stadthof",115,"Oerlikon",11,"Kreis 11",288
"2012",2,"römisch-katholisch",2,"AusländerInnen",11506,"11506","Messegelände",115,"Oerlikon",11,"Kreis 11",146
"2012",2,"römisch-katholisch",2,"AusländerInnen",11507,"11507","Magdalenenstrasse",115,"Oerlikon",11,"Kreis 11",272
"2012",2,"römisch-katholisch",2,"AusländerInnen",11508,"11508","Berninaplatz",115,"Oerlikon",11,"Kreis 11",297
"2012",2,"römisch-katholisch",2,"AusländerInnen",11509,"11509","Gorwiden",115,"Oerlikon",11,"Kreis 11",141
"2012",2,"römisch-katholisch",2,"AusländerInnen",11510,"11510","Murwiesenstrasse",115,"Oerlikon",11,"Kreis 11",107
"2012",2,"römisch-katholisch",2,"AusländerInnen",11901,"11901","Köschenrüti",119,"Seebach",11,"Kreis 11",403
"2012",2,"römisch-katholisch",2,"AusländerInnen",11902,"11902","Schwandenholz",119,"Seebach",11,"Kreis 11",367
"2012",2,"römisch-katholisch",2,"AusländerInnen",11903,"11903","Rickenstrasse",119,"Seebach",11,"Kreis 11",270
"2012",2,"römisch-katholisch",2,"AusländerInnen",11904,"11904","Höhenring",119,"Seebach",11,"Kreis 11",441
"2012",2,"römisch-katholisch",2,"AusländerInnen",11905,"11905","Ausserdorfstrasse",119,"Seebach",11,"Kreis 11",77
"2012",2,"römisch-katholisch",2,"AusländerInnen",11906,"11906","Eichrain",119,"Seebach",11,"Kreis 11",568
"2012",2,"römisch-katholisch",2,"AusländerInnen",11907,"11907","Sandacker",119,"Seebach",11,"Kreis 11",177
"2012",2,"römisch-katholisch",2,"AusländerInnen",11908,"11908","Grünhaldenstrasse",119,"Seebach",11,"Kreis 11",222
"2012",2,"römisch-katholisch",2,"AusländerInnen",11909,"11909","Leutschenbach",119,"Seebach",11,"Kreis 11",167
"2012",2,"römisch-katholisch",2,"AusländerInnen",12101,"12101","Hagenholz",121,"Saatlen",12,"Kreis 12",260
"2012",2,"römisch-katholisch",2,"AusländerInnen",12102,"12102","Dreispitz",121,"Saatlen",12,"Kreis 12",467
"2012",2,"römisch-katholisch",2,"AusländerInnen",12103,"12103","Auzelg",121,"Saatlen",12,"Kreis 12",99
"2012",2,"römisch-katholisch",2,"AusländerInnen",12201,"12201","Tulpenstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",296
"2012",2,"römisch-katholisch",2,"AusländerInnen",12202,"12202","Bocklerstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",149
"2012",2,"römisch-katholisch",2,"AusländerInnen",12203,"12203","Auhof",122,"Schwamendingen-Mitte",12,"Kreis 12",342
